candidate,symbol,split,scenario,name,sweep_window,volume_multiplier,trend_filter,cisd_atr_multiplier,target_r,max_bars_in_trade,stop_atr_multiplier,initial_capital,final_equity,net_return,buy_hold_return,excess_vs_buy_hold,cagr,max_drawdown,sharpe_hourly_annualized,trades,win_rate,profit_factor,expectancy_usdt,average_holding_bars,start,end
ema_v24_r25,BTCUSDT,oos,base,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,10139.287925411229,0.0139287925411228,-0.2403144747202493,0.2542432672613722,0.0104294075449089,-0.0790575050533536,0.2507311178760771,22,0.4090909090909091,1.1537222702925405,6.331269336874026,27.454545454545453,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v24_r25,BTCUSDT,oos,stress,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9903.666493635736,-0.0096333506364262,-0.2418323330125203,0.2321989823760941,-0.0072343649371143,-0.0883161237883564,-0.1351534795666816,22,0.4090909090909091,0.9070588952245472,-4.378795743830117,29.727272727272727,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v24_r25,ETHUSDT,oos,base,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9500.056013736668,-0.0499943986263331,0.0191842820763166,-0.0691786807026497,-0.0377383116313142,-0.0865559934393098,-0.9125256171856324,17,0.2941176470588235,0.5497457823721138,-29.408469780195983,28.11764705882353,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v24_r25,ETHUSDT,oos,stress,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9408.25994720268,-0.0591740052797318,0.0171479430091319,-0.0763219482888637,-0.0447208888817217,-0.0941964201042324,-1.103991967800935,17,0.2941176470588235,0.4916668456274523,-34.808238399842274,28.176470588235293,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v24_r25,SOLUSDT,oos,base,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9400.352372048896,-0.0599647627951102,-0.4164759555846099,0.3565111927894997,-0.045323182626684,-0.061235764611085,-2.0427450420275592,8,0.0,0.0,-74.95595349388782,19.625,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v24_r25,SOLUSDT,oos,stress,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9330.190282017837,-0.0669809717982165,-0.4176418417046978,0.3506608699064814,-0.0506727583392684,-0.0675381010194753,-2.245343469189826,8,0.0,0.0,-83.72621474777065,19.625,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
